,index,날짜,시가,고가,저가,종가,거래량,거래대금,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch
4241,4241,2018-02-23,873.52,875.73,871.41,874.78,770224870,5047910681870,0.5212739202999549,872.1600000000001,875.6659999999999,830.8025,100.30040359567052,99.89881986967633,105.29337598285994,30.58856311897528,936.8431262379505,814.4888737620494,873.2366666666667,672588598062,0,0.8190812730257003,45.02719505562896,0
4242,4242,2018-02-26,881.36,884.26,869.66,874.43,802090662,4791869636807,-0.040026074128291886,871.884,874.4575000000001,832.1630000000001,100.29201132260712,99.99685519307684,105.07917319082918,30.108482433909032,934.6744648678182,814.240535132182,875.15,701949642849,0,1.1969083687756648,54.48148797588225,0
4243,4243,2018-02-27,880.88,882.04,874.0,874.01,794503531,5160799478666,-0.04805437008729409,873.8040000000001,872.5020000000001,833.8444999999999,100.02357508091058,100.17283628003145,104.81690531028266,28.702489640765883,929.9069792815318,815.0970207184683,876.2966666666667,696220795870,0,1.6854621770728375,62.762461950218075,0
4244,4244,2018-02-28,866.5,868.53,853.9,857.06,820922600,5230313751866,-1.9776911768137642,870.1,869.0024999999999,835.1001666666667,98.50132168716239,98.62572317110711,102.62960471208942,25.824168988501764,920.6508379770034,817.3541620229964,859.1533333333333,0,705298388198,1.772327076224576,63.92922001967297,0
4245,4245,2018-03-02,846.4,861.08,845.72,860.23,768912147,4697289727371,0.36850609720656946,868.1020000000001,865.966,836.5803333333333,99.09319411774192,99.33761833605476,102.82694509114685,22.784845702429937,911.5356914048599,820.3963085951401,850.7833333333333,0,654177639465,1.2778177383861011,56.098331172513895,0
4246,4246,2018-03-05,862.41,863.01,845.0,845.0,747538616,4484419170064,-1.8023668639053274,862.146,862.5375,837.5353333333333,98.0112417154403,97.9667550686202,100.89126588092205,20.264273429632524,903.066046859265,822.008953140735,850.8033333333333,636008346288,0,1.711223554710203,63.11628385410336,0
4247,4247,2018-03-06,854.91,859.21,850.42,859.21,828940054,4292544882493,1.6538448109309756,859.1020000000001,860.088,838.8146666666667,100.01257126627571,99.8979174224033,102.43144691477339,17.180438876796295,894.4488777535926,825.7271222464074,854.8466666666667,708616642028,0,2.3542452880880624,70.1870342174646,0
4248,4248,2018-03-07,856.43,861.41,841.03,841.03,947325780,5366842493916,-2.161635137866671,852.506,857.1659999999999,839.9298333333332,98.65385111659039,98.11751749369434,100.13098316347457,14.955523323978772,887.0770466479574,827.2549533520424,846.1633333333333,0,801592339757,1.6678606999001546,62.51678357729003,0
4249,4249,2018-03-08,847.31,855.8,846.34,853.94,890979435,4578636162589,1.5118158184415862,851.882,856.952,841.3556666666666,100.24158275441906,99.64852173750688,101.49572099314324,14.970261960207349,886.8925239204146,827.0114760795853,849.1966666666667,756616766270,0,2.3284078589787933,69.95560513107263,0
4250,4250,2018-03-09,857.8,868.51,857.47,865.8,884779776,4906715383245,1.3698313698313584,852.9959999999999,857.3335000000001,843.228,101.50106213862668,100.98753868827006,102.67685608162918,15.099597162607358,887.5326943252148,827.1343056747853,860.3566666666666,761226178813,0,2.381925213687325,70.431043360959,0
4251,4251,2018-03-12,874.15,884.27,873.26,884.27,802338710,5141951602979,2.08872855575786,860.85,860.049,845.5648333333334,102.72056688157053,102.81623488894238,104.57743334879308,14.798197934363367,889.6453958687267,830.4526041312732,877.2266666666666,703832912110,0,2.4210299103778903,70.76903662939506,0
4252,4252,2018-03-13,884.54,886.25,879.85,886.25,1086488175,5822580752055,0.22341325811001617,866.258,861.2645,847.6008333333333,102.30785747433214,102.90102517867624,104.55983113120269,15.917739681822894,893.0999793636458,829.4290206363542,883.5466666666666,959963005394,0,2.5136080558359133,71.53922736660812,0
4253,4253,2018-03-14,882.39,887.04,880.92,886.92,954396464,5275687131778,0.07554232625264501,875.436,863.4805,849.7095,101.31180348991815,102.71453727096326,104.37920253922076,16.263848018465698,896.0081960369314,830.9528039630686,883.41,0,843123380262,1.7595170570944672,63.76177500229284,0
4254,4254,2018-03-15,886.98,893.56,883.7,890.43,951002564,5953256953324,0.39419157036487895,882.734,865.8399999999999,851.6796666666667,100.87183681607368,102.84001663124826,104.54987184148656,16.59263501802629,899.0252700360525,832.6547299639474,887.0366666666667,843574144362,0,2.476738389880433,71.23741024315636,0
4255,4255,2018-03-16,893.24,894.45,889.4,894.43,808497976,5689389515042,0.4472121910043268,888.46,869.092,853.7476666666666,100.67194921549647,102.91545659147707,104.76514723515105,15.403811421694071,899.8996228433881,838.2843771566119,892.3566666666666,721468558870,0,2.4930089760857626,71.37138762464356,0
4256,4256,2018-03-19,894.4,894.4,880.97,880.97,759599820,5036600794218,-1.52786133466519,887.8,870.7389999999999,855.5668333333334,99.23068258616806,101.17497895465806,102.96916215974554,14.781741190769788,900.3024823815394,841.1755176184604,885.4466666666667,0,672585128619,1.8460536438190267,64.86362784581486,0
4257,4257,2018-03-20,876.61,890.4,875.39,890.4,752087609,6051380704221,1.0590745732255111,888.6299999999999,871.4685,857.5651666666668,100.19918301205226,102.1723676759401,103.82884410533619,15.392571781607908,902.2536435632157,840.6833564367842,880.8000000000001,0,662438766007,1.4037805576528284,58.39886478753909,0
4258,4258,2018-03-21,892.02,895.72,885.53,885.55,865142049,7064234006580,-0.5476822313816299,888.356,872.5255,859.5546666666668,99.68413563931577,101.49273574239376,103.0242792391719,15.606704522478495,903.7389090449569,841.312090955043,887.6999999999999,767986596897,0,1.8875754926103683,65.36887078592014,0
4259,4259,2018-03-22,889.21,891.3,869.0,871.62,1011525637,6861367841972,-1.5981735159817294,884.594,872.3275,861.4938333333333,98.5333384580949,99.91889513972677,101.1754195183831,15.591025041395598,903.5095500827912,841.1454499172088,876.61,0,886713488650,1.7740531096023109,63.95166348695608,0
4260,4260,2018-03-23,851.7,859.93,829.67,829.68,898190552,6736403313681,-5.054960948799544,871.644,870.3004999999999,862.9831666666666,95.18564918705343,95.33258914593293,96.140925112676,18.282453905009458,906.8654078100188,833.735592189981,837.0166666666665,0,751800461866,1.3475407352448059,57.40223013017415,0
4261,4261,2018-03-26,833.11,853.69,822.96,853.69,740178957,6063809370426,2.812496339420645,866.1879999999999,869.2460000000001,864.5246666666667,98.55712616660588,98.21040303895559,98.74674869504399,18.615666407324685,906.4773328146495,832.0146671853507,836.5866666666667,0,619223846373,1.0529244766901655,51.28900203809478,0
4262,4262,2018-03-27,862.4,863.05,856.56,858.84,732182317,5728983155291,0.5996460341856431,859.876,868.4665000000001,866.1351666666667,99.8795175118273,98.8915519481753,99.15773346384927,18.713316754298056,905.8931335085962,831.039866491404,859.2666666666668,629139858920,0,1.385024165915735,58.071703662757315,0
4263,4263,2018-03-28,850.05,856.36,843.6,850.97,889844720,5754153539729,-0.9248269621725801,852.96,867.3144999999998,867.1188333333333,99.76669480397675,98.11550481399772,98.1376447249733,19.06005922422341,905.4346184484466,829.1943815515531,848.2066666666666,0,754772223802,1.0378630197671483,50.92898834219669,0
4264,4264,2018-03-29,855.82,865.99,854.61,865.99,813042472,5159670069888,1.7344311135232486,851.8340000000001,867.7610000000001,868.245,101.66182613044326,99.79591154707343,99.74028068114414,18.911210237076403,905.583420474153,829.9385795258472,858.8066666666667,698246295236,0,1.0257297040827085,50.63507248846804,0
4265,4265,2018-03-30,869.86,873.04,867.11,871.09,764033258,5067318303919,0.5854733724414265,860.116,868.3040000000001,869.2223333333334,101.27587441693913,100.32085536862665,100.21486639206616,18.839366510730656,905.9827330214614,830.6252669785388,869.3533333333334,664214859619,0,1.0180971345958454,50.44837124748879,0
4266,4266,2018-04-02,876.85,876.85,865.83,867.8,844055011,5732951905323,-0.3791196128140214,862.9380000000001,869.4440000000001,869.9805,100.56342402351038,99.8109136413616,99.74936219834811,18.02731623191979,905.4986324638396,833.3893675361605,870.16,734462908371,0,0.9746536775956957,49.35820841163485,0
4267,4267,2018-04-03,857.83,872.32,857.4,872.32,722775571,4817829653432,0.518158473954523,865.634,870.0994999999999,871.0523333333333,100.7723818611561,100.25520069831096,100.1455327789337,17.87329895474359,905.8460979094871,834.3529020905128,862.5166666666668,0,623405976247,1.0177337349945836,50.43944685780434,0
4268,4268,2018-04-04,877.15,877.15,858.29,862.51,821250368,6031063227873,-1.137378117355168,867.942,871.1735000000001,871.627,99.37415172903258,99.00553678457848,98.95402505888413,16.637207279226676,904.4479145584535,837.8990854415467,865.9833333333332,711189131181,0,0.9911019478338364,49.77655458135019,0
4269,4269,2018-04-05,871.09,873.64,865.92,868.93,846380781,5910570086535,0.7388397224172211,868.53,871.9230000000001,872.1173333333334,100.04605482827304,99.65673574386727,99.63452929880994,16.150511512165313,904.2240230243308,839.6219769756694,868.6466666666666,735205844146,0,0.9938654665195709,49.84616480942575,0
4270,4270,2018-04-06,867.43,869.81,863.92,867.96,861757673,5593563839073,-0.11175630213372892,867.9040000000001,872.031,872.7501666666666,100.00645232652458,99.53315879825374,99.45114113412755,16.114593549403562,904.260187098807,839.8018129011929,866.4366666666666,0,746658445668,0.9792730544164922,49.47640004654087,0
4271,4271,2018-04-09,866.75,874.44,865.5,874.44,857655757,5867820891889,0.7410456978180342,869.232,871.5395000000001,873.409,100.59914959412448,100.33280189825015,100.11804320770683,15.86970151111712,903.2789030222343,839.8000969777659,868.8966666666666,745214228404,0,1.2973332905654307,56.4712702285407,0
4272,4272,2018-04-10,876.22,877.3,866.74,877.3,1012193408,6403986536024,0.32600022797217604,870.2280000000001,871.092,873.8221666666667,100.81266059009822,100.71266869630303,100.39800241582336,15.55614706726152,902.204294134523,839.979705865477,873.4200000000001,884069966415,0,1.3238207743579418,56.967421453735206,0
4273,4273,2018-04-11,882.58,886.14,880.87,885.38,886275543,6760773974630,0.9126024983622897,874.802,871.015,874.0276666666666,101.20918790766366,101.6492253290701,101.2988528585861,15.477289474355842,901.9695789487116,840.0604210512884,882.9433333333333,782531082188,0,1.8834485299047943,65.3193046579882,0
4274,4274,2018-04-12,888.2,889.02,879.17,881.45,997972558,7910347039918,-0.44585625957228997,877.3059999999999,870.566,873.8583333333333,100.47235514176356,101.2502211205124,100.86875256286774,15.007538947558338,900.5810778951167,840.5509221048834,882.9399999999999,0,881149890360,1.8162460877733106,64.49173939942662,0
4275,4275,2018-04-13,884.12,892.75,877.74,891.87,1011506121,7253264140161,1.168331707535847,882.0880000000001,870.4379999999999,873.7023333333333,101.10895965028432,102.46220868114675,102.07938859420848,14.802810046152748,900.0436200923053,840.8323799076944,884.5766666666667,894754712827,0,2.4880447059711717,71.33064268677224,0
4276,4276,2018-04-16,895.32,899.2,894.09,896.89,1016991642,6696617124838,0.5597118933202491,886.5780000000001,871.234,873.8741666666666,101.16312383118009,102.9447886560901,102.63376973610809,15.79382537573852,902.821650751477,839.646349248523,895.4333333333334,910648215968,0,2.5816939468009013,72.08024988027856,0
4277,4277,2018-04-17,900.5,901.22,896.83,901.22,1309037350,6987949359421,0.48045982113135977,891.3619999999999,871.775,873.9246666666667,101.10594797624313,103.37759169510483,103.12330505985643,16.647150064274648,905.0693001285492,838.4806998714507,899.5166666666668,1177500913614,0,3.9703186450234162,79.8805655850403,0
4278,4278,2018-04-18,905.62,906.06,890.73,893.32,1538034783,8396861796438,-0.8843415573366742,892.95,872.1635,874.1468333333333,100.04143569068817,102.42574930044654,102.19335767579855,17.07081574683762,906.3051314936753,838.0218685063247,896.5566666666667,0,1378935338263,2.2698215379390314,69.41729117637716,0
4279,4279,2018-04-19,892.2,892.2,878.19,882.73,1681266576,8075608014861,-1.199687333612773,893.2059999999999,872.719,874.3075000000001,98.82714625741431,101.14710462359591,100.96333383849503,17.2322008552335,907.183401710467,838.2545982895331,884.3733333333333,0,1486867326039,1.4804674359672811,59.68501801314554,0
4280,4280,2018-04-20,885.59,892.01,880.68,889.17,1406710821,6703937008780,0.7242709493122733,892.6659999999999,875.6935000000001,874.2198333333333,99.60836415859907,101.5389516994245,101.71011524751879,14.296398249001529,904.2862964980031,847.100703501997,885.1466666666666,1245145394172,0,1.580268255104414,61.24433969135765,0
4281,4281,2018-04-23,888.39,890.32,877.36,879.02,1408073352,7040366394259,-1.154695001251391,889.092,876.96,873.9573333333333,98.86715885420182,100.2349023900748,100.57928075817584,13.334135458302812,903.6282709166056,850.2917290833944,881.59,0,1241343386389,1.4099954321591728,58.50614542019791,0
4282,4282,2018-04-24,881.58,883.78,873.22,873.61,1201412646,6495315735821,-0.6192694680692721,883.57,877.6984999999999,873.5408333333332,98.87275484681463,99.53417944772609,100.0079179660558,12.67024000725401,903.0389800145078,852.3580199854919,876.1366666666668,0,1052601670957,1.0865575613763931,52.074171424230826,0
4283,4283,2018-04-25,869.31,879.0,862.05,869.93,1177685462,6170316170982,-0.42302254204362005,878.892,878.6465000000001,872.821,98.98030702293342,99.00796281553502,99.66877515550152,11.187698730929904,901.0218974618599,856.2711025381402,867.0966666666667,0,1021167138481,0.850313725662059,45.95511095599797,0
4284,4284,2018-04-26,876.27,879.87,874.21,879.39,957360830,5076156688157,1.0757456873514637,878.2239999999999,879.3165000000001,872.0266666666666,100.13276794986245,100.00835876501803,100.84439313782454,10.783796946264344,900.8840938925288,857.7489061074715,876.6233333333333,839244841997,0,1.059054202960561,51.43401283161102,0
4285,4285,2018-04-27,886.37,886.62,880.03,886.49,1114145885,5527942388124,0.8009114598021436,877.6880000000001,880.0865,871.4521666666667,101.00286206487954,100.72759893487742,101.72560628208127,10.715068226781149,901.5166364535623,858.6563635464377,884.2966666666667,985235492285,0,1.0930416092448745,52.22264117526173,0
4286,4286,2018-04-30,886.29,886.6,870.54,875.95,1351115079,6703233185904,-1.2032650265426068,877.074,880.494,870.8251666666667,99.87184661727517,99.48392606877503,100.58850312663219,10.37271846819163,901.2394369363833,859.7485630636168,877.5933333333332,0,1185729585896,0.8287137596167075,45.31675639551174,0
4287,4287,2018-05-02,869.52,877.54,863.59,871.03,1357597693,7131322722977,-0.5648485126803983,876.558,880.4295,870.2056666666666,99.36935148615379,98.93239606351219,100.09472856416701,10.430073661209617,901.2896473224192,859.5693526775807,868.0466666666667,0,1178458152083,0.6420928760679406,39.102104724152916,0
4288,4288,2018-05-03,873.34,876.08,866.05,866.07,1354543780,6227287178856,-0.5727019755908785,875.7860000000001,880.6074999999998,869.649,98.8905965612604,98.34915101222738,99.58845465239425,10.1343485106914,900.8761970213826,860.3388029786171,868.4866666666667,1176403212346,0,0.8459737844235578,45.82804975682414,0
4289,4289,2018-05-04,868.35,870.1,856.34,856.34,1131960343,5577552236162,-1.1362309363103462,871.176,879.9779999999998,869.6176666666668,98.29701461013617,97.31379648127569,98.47316042720689,11.22970103174922,902.4374020634983,857.5185979365014,860.3433333333334,0,973874534697,0.6654263354150405,39.955314820286524,0
4290,4290,2018-05-08,860.56,863.56,827.2,827.22,948436291,5410979748804,-3.5202243659485997,859.3220000000001,877.941,869.1018333333333,96.26426415243645,94.2227325070819,95.18102117300793,16.144095189046624,910.2291903780933,845.6528096219067,838.3266666666667,0,795099434379,0.525837656826195,34.4622283028431,0
4291,4291,2018-05-09,833.48,851.28,815.27,850.85,905893148,5881825478487,2.777222777222777,854.302,876.7615,869.45,99.59592743549705,97.04463528565067,97.8607165449422,17.23803208787109,911.2375641757421,842.2854358242578,833.1999999999999,0,754790170913,0.38360105341100104,27.724830973878397,0
4292,4292,2018-05-10,852.28,855.82,846.14,854.93,857415751,5037794761488,0.477232054086291,851.082,875.643,869.3331666666668,100.45213034701707,97.6345382764437,98.34319370076564,17.913753639954997,911.4705072799101,839.81549272009,851.1166666666667,729760835938,0,0.5135010323007283,33.928026565012416,0
4293,4293,2018-05-11,855.25,866.86,855.25,865.93,941518948,5002726595177,1.2703105331839757,851.0539999999999,874.6705,869.722,101.7479501888247,99.00070941000068,99.56399861105042,17.885258403422988,910.4410168068459,838.899983193154,858.81,808585887731,0,0.7051481754174526,41.35407031384934,0
4294,4294,2018-05-14,869.44,869.92,855.54,858.7,922214566,5151237258281,-0.8419704204029235,851.5260000000001,873.533,869.9796666666666,100.84248748717009,98.30195310308827,98.70345628767569,18.152836547938207,909.8386730958764,837.2273269041236,861.2266666666668,794235776627,0,0.6501797375887822,39.40054060649266,0
4295,4295,2018-05-15,865.53,867.13,858.55,862.94,1007625963,5698167263897,0.49134354648063694,858.6700000000001,872.0865,870.5388333333334,100.49728067825822,98.95119348826064,99.12711150354579,17.763212806523676,907.6129256130473,836.5600743869527,862.34,868916172933,0,0.8909266111576883,47.11587461409903,0
4296,4296,2018-05-16,857.24,857.24,846.9,850.29,1210613709,6371060545715,-1.4877277164261713,858.558,869.7565000000001,870.5765,99.03698992962619,97.76184483818172,97.66976250794731,17.39086065935228,904.5382213187046,834.9747786812956,851.4766666666666,0,1030809325560,0.8937242452940816,47.194001318565405,0
4297,4297,2018-05-17,854.46,857.56,852.91,855.62,1037440056,5460568169061,0.6229400902269747,858.6959999999999,867.4765,870.24,99.64178242358182,98.63321945897093,98.32000367714654,15.980777029700679,899.4380540594013,835.5149459405986,854.3299999999999,886316163042,0,1.197665886346899,54.497177837061294,0
4298,4298,2018-05-18,858.08,869.8,857.66,869.45,1064520083,5264865392308,1.5906607625510427,859.4,866.283,870.3240000000001,101.16942052594835,100.36558491855433,99.89957762856132,14.796583567245632,895.8761671344913,836.6898328655087,861.73,917328891123,0,1.210858520149975,54.76870225363112,0
4299,4299,2018-05-21,871.49,876.12,870.52,872.96,998533394,4669554246460,0.40208027859237433,862.2520000000001,865.7945,870.2803333333334,101.24186432736602,100.82762133508587,100.30790844789092,14.380441203588031,894.555382407176,837.0336175928239,871.6566666666668,870378289769,0,1.1914529049263813,54.36817292527701,0
4300,4300,2018-05-23,875.12,875.36,867.28,869.16,874571023,5458889613229,-0.43720373694142256,863.4960000000001,864.7939999999999,870.2626666666666,100.65593818616414,100.50486011697583,99.87329495922303,13.325948726939156,891.4458974538782,838.1421025461216,870.52,0,761331566941,1.2834836345200664,56.20726223377659,0
4301,4301,2018-05-24,871.68,875.31,866.47,873.32,1113201006,6054776528790,0.47634315027711277,868.1020000000001,864.509,870.2383333333332,100.60108143973865,101.01919124034569,100.35411755017304,13.064065579788384,890.6371311595768,838.3808688404232,870.4900000000001,0,969030343712,1.3343446471008396,57.16142424633144,0
4302,4302,2018-05-25,866.2,870.71,859.09,868.35,1115036641,6265194589409,-0.5723498589278548,870.6480000000001,864.2460000000001,870.137,99.73605865975685,100.47486479544018,99.79463004101655,12.92339388369061,890.0927877673813,838.3992122326189,864.5466666666666,0,964001211187,0.9402435014335736,48.460077342810976,0
4303,4303,2018-05-28,865.58,879.8,865.57,879.69,1270094696,5841418950078,1.2890904750537158,872.6960000000001,864.734,870.2316666666667,100.8014245510464,101.72954920241368,101.0868753339628,13.327285979458631,891.3885719589173,838.0794280410828,870.2800000000001,1105338012034,0,1.3233702200023387,56.95907645751811,0
4304,4304,2018-05-29,881.53,884.64,868.81,870.08,1147693674,7829764996022,-1.1044961382861362,872.1200000000001,864.2685000000001,870.4486666666667,99.76608723570149,100.67241835147294,99.95764636321653,12.945558179478981,890.1596163589581,838.3773836410421,873.4733333333334,1002479819074,0,1.782010371166278,64.054770953971,0
4305,4305,2018-05-30,876.42,876.71,861.84,874.22,1117572492,7301567895878,0.47356500652009637,873.132,863.6550000000001,870.6818333333334,100.1246088792989,101.22328939217627,100.40636734697001,12.100177684618046,887.8553553692361,839.454644630764,870.8266666666667,0,973211927966,1.6991670349765935,62.95153330484151,0
4306,4306,2018-05-31,880.97,880.97,873.16,879.66,1082953936,7131667410078,0.618420753472926,874.4,863.8405,871.2595,100.60155535224153,101.83129871776097,100.96417886978564,12.324935133783047,888.4903702675662,839.1906297324339,877.93,950757749032,0,1.74620382367628,63.586096873853926,0
4307,4307,2018-06-01,879.61,883.77,878.15,883.22,1026176987,6221663735595,0.40307058264079837,877.374,864.45,871.6596666666667,100.66630650099046,102.17132280640871,101.32624392012326,12.983031030393843,890.4160620607877,838.4839379392124,880.3266666666667,903370966375,0,1.7663777964872245,63.85164740442139,0
4308,4308,2018-06-04,887.59,887.76,876.5,877.44,898334484,5694472568382,-0.6587345003646942,876.924,865.0185000000001,872.2665000000001,100.05884204332418,101.4359808489645,100.59311001855511,13.30269987433735,891.6238997486748,838.4131002513254,880.5100000000001,790992496506,0,1.7656874995975098,63.84262502016117,0
4309,4309,2018-06-05,881.71,881.98,874.16,877.16,1025958685,5648240308918,-0.03192120023713877,878.3400000000001,866.0595000000001,872.6535,99.86565566864766,101.28172486994254,100.51641344474066,13.402082899756907,892.8636657995139,839.2553342004862,877.6766666666666,0,900459998788,1.3265170257705605,57.01729284921987,0
4310,4310,2018-06-07,881.47,887.95,880.01,887.91,903298621,5608441336619,1.2107082925071235,881.0780000000001,869.094,873.022,100.77541375451435,102.16501322066426,101.7053407588812,10.754373602319543,890.6027472046392,847.5852527953609,883.13,797730111163,0,1.80048804587204,64.29193827575824,0
4311,4311,2018-06-08,887.37,887.52,877.91,878.48,850282203,5175419888296,-1.0734450414352006,880.842,870.4755000000001,872.9254999999999,99.73184748229535,100.91955488695545,100.63630859678175,10.03823504875508,890.5519700975103,850.3990299024899,881.2533333333334,0,749314025667,1.380081734824957,57.98463618420462,0
4312,4312,2018-06-11,879.06,881.12,874.84,876.55,776395780,4680984407554,-0.22018139296104772,879.508,871.5565,872.7638333333333,99.66367560044932,100.57294048062289,100.43381342375362,9.421204680448,890.398909360896,852.714090639104,876.8166666666666,0,680756759833,1.0705125287144728,51.70277957115894,0
4313,4313,2018-06-12,879.18,882.92,870.11,875.04,1081644338,5697598832901,-0.17256353995245827,879.0279999999999,872.0120000000001,872.5658333333334,99.54631706839828,100.3472429278496,100.28355071584856,9.354848222310904,890.7216964446219,853.3023035553782,874.7766666666666,0,946197228514,0.7993126313959277,44.42322125954352,0
4314,4314,2018-06-14,873.02,873.02,861.14,864.56,1023502322,6144217447554,-1.212177292495607,876.508,872.305,872.1346666666667,98.63686355401204,99.11212248009583,99.1314796950318,9.0010423372635,890.307084674527,854.3029153254729,866.2399999999999,0,886598651409,0.7851494558661076,43.98228133146274,0
4315,4315,2018-06-15,866.77,869.77,863.42,866.22,796592947,5527650674326,0.19163722841773242,872.1700000000001,872.469,871.6645000000001,99.31779354942269,99.28375678677408,99.37539041684042,8.850044840763552,890.1690896815271,854.768910318473,865.4699999999999,0,689427297840,0.8174810085898285,44.978792335448205,0
4316,4316,2018-06-18,866.44,866.86,833.22,840.23,783060885,5266652490410,-3.0932006712447793,864.5200000000001,871.966,870.9855000000001,97.19034840142507,96.36040854803973,96.46888495847519,10.337788320900009,892.6415766418,851.2904233582,846.6300000000001,0,662962837067,0.8554060905332773,46.103443062829335,0
4317,4317,2018-06-19,841.09,846.62,815.37,815.39,793358498,5290209709521,-3.0463949766369507,852.2879999999999,869.9545,869.7353333333334,95.6707122475032,93.72789036668009,93.75150907977368,16.03164123815126,902.0177824763026,837.8912175236975,823.9499999999999,0,653687734427,0.6223673308099764,38.36167796224397,0
4318,4318,2018-06-20,819.87,840.17,817.64,840.17,759523998,4798391143386,2.949403096992272,845.314,868.4905000000001,868.9789999999999,99.39146873232905,96.73911228735373,96.68473001073674,17.361865190527688,903.2142303810555,833.7667696189447,825.8933333333333,627285806454,0,0.5698383990604158,36.29917572416862,0
4319,4319,2018-06-21,841.44,841.91,826.22,826.22,758202730,4285478467946,-1.6884122872842502,837.646,866.1535000000001,868.2223333333334,98.63593928700192,95.38955854822498,95.16226066518291,19.714862487323106,905.5832249746463,826.7237750253539,831.2933333333334,630288874764,0,0.7618929799037006,43.242863703636715,0
4320,4320,2018-06-22,826.01,830.68,815.43,830.27,831997220,4408281607690,0.4877931275368199,830.4559999999999,864.2090000000001,868.2321666666667,99.97760266648686,96.07282497636567,95.62764798125232,21.260050477717943,906.7291009554359,821.6888990445642,823.9033333333333,0,685485282882,0.5470063495807513,35.35902420368174,0
4321,4321,2018-06-25,831.48,836.99,826.66,836.0,668255397,3556874009596,0.6854066985645955,829.61,862.3429999999998,867.9373333333333,100.77024143874833,96.94518306520725,96.32031805675679,22.04171096137028,906.4264219227404,818.2595780772593,831.38,555574171957,0,0.49626931313932776,33.16711161429244,0
4322,4322,2018-06-26,825.05,832.32,817.16,831.4,657252908,3785715105522,-0.5532836179937483,832.8119999999999,860.4955,867.48,99.83045393197986,96.61875047574333,95.84082630147093,23.037753334115298,906.5710066682306,814.4199933317694,824.5366666666667,0,541929121919,0.3529732153916718,26.088706810761934,0
4323,4323,2018-06-27,832.72,839.61,826.69,826.69,695683232,4204786627030,-0.5697419830891776,830.116,857.8455,867.0753333333334,99.5872865960902,96.36816886024349,95.34235010721866,23.75085205672389,905.3472041134478,810.3437958865522,828.7000000000002,576512694358,0,0.4906427874985713,32.91484664289777,0
4324,4324,2018-06-28,823.16,827.01,810.18,810.2,826274823,3602179812321,-2.0352999259442126,826.9119999999999,854.8515,866.1455000000001,97.97898688131266,94.77669513359923,93.54086582450638,25.812162020203402,906.4758240404068,803.2271759595932,814.5133333333333,0,673011860331,0.33331537930357824,24.99899007222706,0
4325,4325,2018-06-29,817.2,819.05,802.0,818.22,642990668,3493811514675,0.9801764806531228,824.5020000000001,852.0514999999999,865.2643333333333,99.23808553526857,96.02940667318819,94.56301022462115,26.625091504648736,905.3016830092974,798.8013169907024,812.4733333333334,0,522412771332,0.3442091509156643,25.606815031811962,0
4326,4326,2018-07-02,818.75,819.94,789.8,789.82,676879051,3505889219938,-3.595755995036841,815.266,847.5595,863.9646666666666,96.87881010614942,93.187557923662,91.41809040030188,29.178203377997185,905.9159067559943,789.2030932440056,799.4566666666666,0,541135469848,0.3512736809286841,25.995746523181424,0
4327,4327,2018-07-03,797.63,801.91,779.41,795.71,718921722,3805231326422,0.7402194266755459,808.128,843.184,862.6878333333333,98.4633622396452,94.36967494639367,92.23614490139057,30.09614670211355,903.3762934042271,782.9917065957728,790.9166666666666,0,568607171958,0.3719168122924744,27.109283081894816,0
4328,4328,2018-07-04,795.06,802.92,792.44,799.1,704498397,3126708519867,0.4242272556626187,802.61,839.267,861.631,99.5626767670475,95.21403796408056,92.74271700994974,30.4983611466409,900.2637222932818,778.2702777067183,795.5333333333333,560451958093,0,0.532640340188847,34.75312023453701,0
4329,4329,2018-07-05,799.77,800.93,782.23,794.05,651532031,3148655457989,-0.6359801020086983,799.38,835.1115,860.383,99.33323325577322,95.08311165634768,92.2902939737303,30.72474114917119,896.5609822983423,773.6620177016576,792.0166666666668,0,516024227419,0.5498550755536186,35.47783816865629,0
4330,4330,2018-07-06,795.23,809.96,785.22,808.89,710884727,3504711510468,1.8346128645427724,797.514,831.1605,859.3985,101.426432639427,97.32055361148659,94.1228079872143,28.584005552413768,888.3285111048275,773.9924888951724,796.4466666666667,566181771203,0,0.747783006750352,42.78465941494092,0
4331,4331,2018-07-09,806.85,813.1,803.25,808.28,521808363,2926289351149,-0.07546889691691167,801.206,827.6505,858.2958333333333,100.88291899960808,97.65957973806577,94.17265802874883,26.716683428532548,881.083866857065,774.2171331429349,806.1266666666667,420643636303,0,0.9724184089145135,49.30081794611049,0
4332,4332,2018-07-10,814.56,815.9,811.46,813.19,533664970,2984844132246,0.6037949310739288,804.702,824.4825000000001,857.2273333333334,101.0548004105868,98.63035297898986,94.86281740899535,24.256374935249035,872.9952498704981,775.969750129502,813.07,433906977157,0,0.9246541083622495,48.0426121423484,0
4333,4333,2018-07-11,810.18,811.56,803.88,804.78,532740201,3123959429280,-1.0450060886205028,805.838,820.9694999999999,855.884,99.86870810262113,98.02800225830558,94.02909740104967,21.47748771815719,863.9244754363143,778.0145245636855,806.2800000000001,0,429537769262,0.6952146771184302,41.01042106951163,0
